"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.55519194416739e-14,0.721594453983597,0.925,0.705,5.02109271093883e-10,"5","Vcp"
1.5937636709063e-14,1.59727127060754,0.397,0.159,5.14562538788807e-10,"5","Eef2k"
1.70000306418027e-14,0.641360226200228,0.966,0.84,5.48862989301243e-10,"5","Eif4g2"
1.71870123900539e-14,1.45339926819157,0.466,0.21,5.5489988202528e-10,"5","Parvb"
1.97009330604578e-14,0.704934948597721,0.979,0.877,6.36064324789941e-10,"5","Rack1"
1.97814425455861e-14,0.832258511413735,0.87,0.713,6.38663654026794e-10,"5","Ndufa2"
1.9989968239301e-14,0.901107666769615,0.829,0.606,6.45396114574072e-10,"5","Hspa9"
2.0457035862176e-14,2.122403909752,0.13,0.023,6.60475859846213e-10,"5","Cdh4"
2.09668526123391e-14,2.92572876471964,0.096,0.013,6.76935803441981e-10,"5","Hist2h3c2"
2.17720571415821e-14,1.49625539000711,0.377,0.149,7.02932636873120e-10,"5","Cand2"
2.61690877488825e-14,2.67112306646328,0.144,0.028,8.44895167060419e-10,"5","Hook1"
3.1672603202938e-14,0.619188212338308,0.993,0.918,1.02258166701005e-09,"5","Rpl18a"
3.20686388643674e-14,2.08077144983736,0.212,0.056,1.03536807437497e-09,"5","6430548M08Rik"
3.25957436649298e-14,2.01216555493441,0.123,0.021,1.05238617996592e-09,"5","Gm11837"
3.55388646678165e-14,1.14709907633514,0.808,0.556,1.14740778466513e-09,"5","Hdac4"
3.90732926684643e-14,2.69019637280214,0.123,0.021,1.26152032709404e-09,"5","Fgf11"
4.14097991980573e-14,1.75148210433794,0.308,0.109,1.33695677690848e-09,"5","Fem1a"
4.24771247273803e-14,1.73914192124558,0.39,0.155,1.3714164489482e-09,"5","Hbegf"
4.36366474794646e-14,0.876610170970501,0.767,0.462,1.40885280052199e-09,"5","Psma6"
4.37992291777842e-14,0.609690292548608,0.979,0.88,1.41410191323394e-09,"5","Rpl15"
4.53979759742522e-14,1.71495876297874,0.301,0.103,1.46571905230471e-09,"5","Ryr3"
4.56286856620102e-14,2.18324727197843,0.096,0.013,1.47316774528366e-09,"5","Gm16000"
4.58239540698748e-14,1.07586496952213,0.562,0.266,1.47947218109998e-09,"5","Tbx1"
4.63760376182705e-14,0.988944447454468,0.637,0.348,1.49729675054348e-09,"5","Anp32e"
5.00843487729763e-14,0.545660484714761,0.993,0.922,1.61702328448431e-09,"5","Rpl30"
5.44114497319828e-14,1.25055045427256,0.425,0.184,1.7567280660468e-09,"5","Bcl7a"
5.5246059569729e-14,2.77860576235031,0.089,0.011,1.78367427926827e-09,"5","Slc2a5"
5.58871794122283e-14,1.1047564356513,0.678,0.395,1.8043734745032e-09,"5","Mt1"
5.72516196810626e-14,1.8503370682471,0.185,0.044,1.84842579302279e-09,"5","Trim72"
5.75459649421158e-14,1.09290736152658,0.678,0.392,1.85792902412115e-09,"5","Setd7"
5.91106315212665e-14,1.05643066773425,0.753,0.537,1.90844584929561e-09,"5","Ndufab1"
5.95847312301359e-14,2.11822276878537,0.178,0.042,1.92375263249617e-09,"5","Mfsd12"
6.07990381129014e-14,1.05441156088012,0.651,0.368,1.96295774451314e-09,"5","Akt2"
6.12006229421621e-14,2.87460139566189,0.089,0.011,1.97592331231065e-09,"5","Gm14221"
7.62927592948476e-14,1.26634524012855,0.521,0.262,2.46318802659345e-09,"5","Plekho1"
7.75802532475893e-14,1.14356359081647,0.226,0.062,2.50475605635167e-09,"5","Dpyd"
7.77752987543426e-14,3.02098385753524,0.151,0.031,2.51105329558271e-09,"5","Rtl1"
8.70143347406353e-14,0.755595596054562,0.856,0.63,2.80934481143615e-09,"5","Romo1"
9.60535511646747e-14,1.0580504782409,0.767,0.527,3.10118495290269e-09,"5","Ndufb10"
9.8002929536904e-14,4.39361777898814,0.041,0.002,3.16412258302848e-09,"5","Rgs14"
1.00339562629986e-13,1.71759216147491,0.336,0.127,3.23956311907172e-09,"5","Ap1s2"
