"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.07895975058749e-22,0.658790542198609,0.736,0.562,6.71212945074676e-18,"TR Diff Myo","Srek1"
2.1257453614067e-22,0.445324431735449,0.713,0.539,6.86318147383766e-18,"TR Diff Myo","Ago2"
2.15259235183369e-22,3.08175507719352,0.051,0.007,6.94985966713024e-18,"TR Diff Myo","Gm11837"
2.21887794257315e-22,1.07506587419822,0.549,0.39,7.16386932539167e-18,"TR Diff Myo","Stmn1"
2.22043874228823e-22,0.829319489880815,0.339,0.164,7.16890852335179e-18,"TR Diff Myo","Soga1"
2.39408224941962e-22,0.932569513240866,0.671,0.537,7.72953395047617e-18,"TR Diff Myo","Atp5o"
2.54526420970219e-22,0.791076933280602,0.53,0.331,8.21764002744448e-18,"TR Diff Myo","Cd82"
2.64625692785133e-22,0.640686757144802,0.734,0.541,8.5437051172608e-18,"TR Diff Myo","Rbbp7"
2.97474486772489e-22,0.356238185790013,0.36,0.161,9.60426127993657e-18,"TR Diff Myo","Olfml3"
3.09953308732683e-22,1.81500131863711,0.164,0.054,1.00071525257434e-17,"TR Diff Myo","Ncaph"
3.31070395377223e-22,1.17600691749572,0.1,0.024,1.0688938785149e-17,"TR Diff Myo","Hist1h2bm"
3.33328711388085e-22,1.39950600638658,0.332,0.169,1.07618507758757e-17,"TR Diff Myo","Rab34"
3.75420293287049e-22,1.36854293709039,0.453,0.277,1.21208195890657e-17,"TR Diff Myo","Cxxc5"
3.8007006362461e-22,0.519656049065144,0.895,0.767,1.22709420741842e-17,"TR Diff Myo","Hnrnpu"
4.02037115706632e-22,1.09377499336991,0.47,0.287,1.29801703177043e-17,"TR Diff Myo","Klhdc2"
4.32957157830211e-22,2.00867947801918,0.133,0.04,1.39784547977062e-17,"TR Diff Myo","Melk"
4.87383483885103e-22,4.18272580729074,0.021,0.001,1.57356631607144e-17,"TR Diff Myo","P2rx2"
6.18998063643056e-22,0.646814590547243,0.701,0.55,1.99849714827797e-17,"TR Diff Myo","Eif3j1"
6.42533301573314e-22,2.62853686452266,0.075,0.015,2.0744830174596e-17,"TR Diff Myo","Gm47644"
6.82120018847943e-22,0.933728539408567,0.117,0.031,2.20229269285247e-17,"TR Diff Myo","Cox4i2"
6.82399100445663e-22,0.846731395267015,0.519,0.332,2.20319373569887e-17,"TR Diff Myo","Mdn1"
6.9276583819934e-22,1.97285924413711,0.072,0.014,2.23666378521039e-17,"TR Diff Myo","Gm26812"
7.22691557822665e-22,4.26549247131753,0.023,0.002,2.33328196358626e-17,"TR Diff Myo","Slc24a2"
7.36942756267225e-22,0.73822109936494,0.364,0.174,2.37929338288436e-17,"TR Diff Myo","Zcchc24"
7.60030650456749e-22,2.16419943608383,0.1,0.025,2.45383495806466e-17,"TR Diff Myo","Dner"
8.10137319088563e-22,0.785286809555343,0.755,0.587,2.61560934840933e-17,"TR Diff Myo","Uqcr11"
8.40825393386439e-22,0.762868550619515,0.659,0.496,2.71468886508746e-17,"TR Diff Myo","Nono"
8.62511242245652e-22,0.278628312280599,0.369,0.181,2.78470379671431e-17,"TR Diff Myo","Timp3"
8.79501964113542e-22,0.35951198404111,0.498,0.282,2.83956004133698e-17,"TR Diff Myo","Pdzrn3"
8.84612551175834e-22,0.484463006399241,0.745,0.538,2.8560600827263e-17,"TR Diff Myo","Setbp1"
9.91807896712655e-22,1.37534664673435,0.199,0.074,3.20215097532648e-17,"TR Diff Myo","Adamts5"
1.0372313052679e-21,0.756431685426157,0.811,0.645,3.34880499218793e-17,"TR Diff Myo","Aldoa"
1.03803908792903e-21,0.873970981821167,0.362,0.192,3.35141299928766e-17,"TR Diff Myo","Rrp1b"
1.18166117616079e-21,0.915896458701721,0.666,0.537,3.81511127335271e-17,"TR Diff Myo","Ran"
1.31225187929342e-21,1.72023964182543,0.325,0.168,4.23673641748675e-17,"TR Diff Myo","Bcl7a"
1.45720184131901e-21,1.64284973056111,0.166,0.057,4.70472186488256e-17,"TR Diff Myo","Snta1"
1.63432324457242e-21,0.724461260825119,0.621,0.431,5.27657602742653e-17,"TR Diff Myo","Man2a1"
1.64445898498347e-21,0.579309267334441,0.416,0.23,5.30930027891761e-17,"TR Diff Myo","Homer1"
1.99273140847102e-21,3.29606757291253,0.026,0.002,6.43373262538954e-17,"TR Diff Myo","Nuggc"
2.15655882038158e-21,1.52937175531012,0.161,0.054,6.96266580748395e-17,"TR Diff Myo","Mns1"
2.3945378371263e-21,1.49711126359491,0.215,0.086,7.73100486094597e-17,"TR Diff Myo","Ska2"
2.41175530423649e-21,0.605227310222354,0.864,0.709,7.78659317525795e-17,"TR Diff Myo","Rpl22l1"
2.45952380973849e-21,0.206527368555749,0.397,0.181,7.94081857212169e-17,"TR Diff Myo","Mfap2"
2.47246085735432e-21,1.1641321751869,0.409,0.235,7.98258712405417e-17,"TR Diff Myo","Ptcd3"
2.5595840945229e-21,0.445377182987301,0.949,0.844,8.26387320757662e-17,"TR Diff Myo","Rpl18"
2.57688331269292e-21,0.662828467929698,0.741,0.563,8.31972546336036e-17,"TR Diff Myo","Phip"
2.60901910345312e-21,2.93615252970394,0.056,0.009,8.42347907740873e-17,"TR Diff Myo","Gm536"
2.61363014348592e-21,1.10435086042915,0.374,0.199,8.43836628125863e-17,"TR Diff Myo","Pnpt1"
2.63160848931721e-21,0.878728981250355,0.565,0.383,8.49641116860955e-17,"TR Diff Myo","Fkbp4"
2.63235233032383e-21,0.650432814424357,0.481,0.279,8.49881273368351e-17,"TR Diff Myo","Ppic"
2.68045830416718e-21,0.801487006173711,0.318,0.147,8.65412768083416e-17,"TR Diff Myo","Matn2"
2.76648002983916e-21,0.787715231508006,0.645,0.47,8.93185742433871e-17,"TR Diff Myo","Phb2"
2.85265858502522e-21,0.561654575296923,0.717,0.527,9.21009350761242e-17,"TR Diff Myo","Tcf7l2"
3.03053592875722e-21,1.45916759253152,0.215,0.085,9.78438829958554e-17,"TR Diff Myo","Zcchc3"
3.20126947633712e-21,1.48474652859265,0.449,0.287,1.0335618631302e-16,"TR Diff Myo","Crip2"
3.89227967768581e-21,0.510552821768866,0.939,0.807,1.25666141673764e-16,"TR Diff Myo","Eef2"
3.90075112767941e-21,0.99028472317106,0.439,0.261,1.25939650908258e-16,"TR Diff Myo","Pepd"
3.98792308698724e-21,1.5299408251024,0.241,0.104,1.2875408478647e-16,"TR Diff Myo","Dmwd"
3.99113689572737e-21,1.15285879499528,0.47,0.289,1.28857845815454e-16,"TR Diff Myo","Thra"
4.03985458906973e-21,1.55538430120771,0.157,0.052,1.30430745262705e-16,"TR Diff Myo","Mis18bp1"
4.07427599233238e-21,0.495484996551261,0.939,0.851,1.31542074688443e-16,"TR Diff Myo","Rps5"
4.33836107381763e-21,1.42653142052541,0.206,0.081,1.40068325629276e-16,"TR Diff Myo","Plk4"
4.4102764082479e-21,0.52519863103027,0.839,0.712,1.42390184116692e-16,"TR Diff Myo","Sfpq"
4.60029436615415e-21,2.54746612829119,0.054,0.008,1.48525103905653e-16,"TR Diff Myo","Best3"
4.6477221041076e-21,1.60533699121869,0.217,0.088,1.50056355853218e-16,"TR Diff Myo","Dhx35"
4.6725471711553e-21,1.1755581815717,0.206,0.081,1.5085785796792e-16,"TR Diff Myo","Nes"
5.32492067673422e-21,6.07393216065803,0.049,0.007,1.71920388969041e-16,"TR Diff Myo","Otoa"
5.35170098313496e-21,0.745268440199669,0.673,0.485,1.72785017941495e-16,"TR Diff Myo","Tulp4"
5.49474587386124e-21,1.0270680897809,0.526,0.355,1.77403365283484e-16,"TR Diff Myo","Gmps"
5.52679500910875e-21,3.23394551605889,0.042,0.005,1.78438103664085e-16,"TR Diff Myo","Zic4"
6.49659465242827e-21,0.467902120030789,0.972,0.886,2.09749054948299e-16,"TR Diff Myo","Rps28"
7.36094714922412e-21,4.02037223770132,0.028,0.002,2.3765553965985e-16,"TR Diff Myo","Gper1"
7.4996808723186e-21,2.58985907604115,0.157,0.054,2.42134696643678e-16,"TR Diff Myo","Nol3"
