"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.10463882886578e-16,0.942994182815563,0.28,0.123,3.56643692287606e-12,"2","Commd4"
1.16296118427719e-16,0.427267037308144,0.908,0.662,3.75473647955735e-12,"2","Col14a1"
1.20134653641862e-16,0.392245608541075,0.795,0.547,3.87866742748114e-12,"2","Ankrd12"
1.20336232887327e-16,0.560155389968574,0.553,0.308,3.88517561500023e-12,"2","Lasp1"
1.20622285556464e-16,0.579223021598879,0.66,0.425,3.89441111147598e-12,"2","Llph"
1.20901136584958e-16,0.623557969282711,0.775,0.599,3.90341409578197e-12,"2","Plod2"
1.20929915477128e-16,0.705906414329687,0.336,0.157,3.90434325109455e-12,"2","Vat1"
1.22014275510212e-16,0.513629638980746,0.785,0.556,3.93935289912271e-12,"2","Ndufa5"
1.28224175155692e-16,0.529535930334867,0.635,0.386,4.13984571907669e-12,"2","Ndfip2"
1.30000418923249e-16,0.356825832552711,0.754,0.501,4.197193525356e-12,"2","Txnip"
1.32354829886521e-16,0.661298613417367,0.328,0.151,4.27320803771623e-12,"2","Pold4"
1.3812864443663e-16,0.571699455274205,0.624,0.382,4.45962141428102e-12,"2","Csnk1g2"
1.39456885334572e-16,0.5034181602435,0.82,0.615,4.50250499991199e-12,"2","Emilin1"
1.39680539773221e-16,0.576749150391295,0.71,0.462,4.5097259071182e-12,"2","Dynlrb1"
1.4012514158966e-16,0.286882269517818,0.499,0.27,4.52408032136377e-12,"2","Fhit"
1.41922883062003e-16,0.53154449708081,0.718,0.472,4.58212220253983e-12,"2","Ssr4"
1.4326404099766e-16,1.28853474192953,0.175,0.059,4.62542282765046e-12,"2","Nexmif"
1.47942070766573e-16,0.969400333379758,0.271,0.118,4.77645769676958e-12,"2","Pts"
1.57626587989917e-16,1.0513390073679,0.19,0.067,5.08913201984247e-12,"2","Dpep1"
1.63738126676934e-16,1.21954019709527,0.221,0.087,5.28644915789148e-12,"2","Pla2g12a"
1.64659939010804e-16,0.794816591853167,0.472,0.263,5.31621079090281e-12,"2","Glo1"
1.66158374055672e-16,0.446747397202274,0.852,0.654,5.36458926476144e-12,"2","Atxn7l3b"
1.68937686464755e-16,0.735406337729487,0.395,0.203,5.45432214520107e-12,"2","Ramac"
1.71279520050671e-16,0.53946049685177,0.681,0.417,5.52993058435597e-12,"2","Snrnp27"
1.76238010718048e-16,0.892795967049947,0.244,0.099,5.69002041404289e-12,"2","Me2"
1.78998049225662e-16,0.531791596805106,0.779,0.539,5.77913101729972e-12,"2","Aamp"
1.79192025918816e-16,0.621984844687186,0.549,0.321,5.78539374881491e-12,"2","Mat2b"
1.81116586059728e-16,0.736008302801712,0.61,0.37,5.84753009752439e-12,"2","Gpx1"
1.81995835555891e-16,0.871820867703151,0.405,0.217,5.87591754675751e-12,"2","Mesd"
1.89295649750002e-16,0.765474956712276,0.303,0.138,6.11159934782858e-12,"2","1500009L16Rik"
1.91080321883083e-16,0.415643479015366,0.543,0.304,6.1692192723172e-12,"2","Zbtb46"
2.064046072088e-16,0.515830086312864,0.712,0.467,6.66397914834331e-12,"2","Ndufa11"
2.06570105222433e-16,0.389978938170677,0.647,0.385,6.66932241721148e-12,"2","Nlk"
2.09172901524945e-16,0.461741180695911,0.919,0.75,6.75335629863437e-12,"2","Fstl1"
2.18935541337523e-16,0.653650539227514,0.438,0.238,7.06855288762327e-12,"2","Lamtor3"
2.19028314927118e-16,0.46137870312544,0.883,0.68,7.07154817573692e-12,"2","Canx"
2.20475459679102e-16,0.456240149100419,0.639,0.415,7.11827069119949e-12,"2","Oxr1"
2.26452901588603e-16,0.51183268221354,0.676,0.423,7.31125838068964e-12,"2","Cul4b"
2.27114388177831e-16,0.5633143537571,0.697,0.451,7.33261513670944e-12,"2","Trir"
2.31057676844635e-16,0.704643925026891,0.551,0.326,7.45992815460587e-12,"2","Sap18"
2.35278545848035e-16,0.64438960650676,0.422,0.218,7.59620313124966e-12,"2","Rnf146"
2.42524522204521e-16,0.513977937307526,0.82,0.593,7.83014672389517e-12,"2","Ldha"
2.42791894427783e-16,0.547629784248912,0.739,0.503,7.83877910349539e-12,"2","Psma2"
2.50106054037764e-16,1.58015030635544,0.115,0.028,8.07492406066324e-12,"2","Mc2r"
2.52105941576164e-16,0.588587584560833,0.601,0.355,8.13949242972804e-12,"2","Imp3"
2.54812523334383e-16,0.470043771547805,0.415,0.209,8.2268771283739e-12,"2","Strn"
2.59140553996302e-16,0.420792581418413,0.543,0.297,8.36661192632459e-12,"2","Il1rl2"
2.77602522810102e-16,0.653728098116828,0.622,0.384,8.96267505144694e-12,"2","Cwc15"
2.93080837669597e-16,0.575441598566765,0.405,0.213,9.46240792500062e-12,"2","Zbtb7c"
3.05131277882988e-16,0.312536863278684,0.534,0.3,9.85146843773014e-12,"2","Svbp"
3.07270622169071e-16,0.450690710116946,0.852,0.608,9.92053930735062e-12,"2","Pabpn1"
3.10142859273118e-16,0.828712801282915,0.401,0.207,1.00132723544919e-11,"2","Gm1673"
3.21283331396965e-16,0.252496252384335,0.395,0.192,1.03729536374824e-11,"2","Pdlim4"
3.25256164664524e-16,0.525959596909143,0.706,0.455,1.05012205323588e-11,"2","1110038B12Rik"
3.2846947483252e-16,0.599353311769307,0.509,0.286,1.06049654644428e-11,"2","Med21"
3.32682908287123e-16,0.42944734422936,0.862,0.654,1.07410003769581e-11,"2","Acbd3"
3.35243705760185e-16,0.459125513904183,0.848,0.612,1.08236782841733e-11,"2","Clint1"
3.45262845185486e-16,0.521893933503221,0.741,0.49,1.11471562196586e-11,"2","Ndufs4"
